Assemblage_Name	1613298-1-3	3866316-8414082-8374781	5857700-1-5094690	1-6680052-2	2-1-5117689	1-6760579-2	1-3-9282495	5857700-502996-3	577776-1-3	8462731-3-2	5857700-1502262-3	2-1-3	5857700-2028553-128410	171276-8414082-7975816	1-1-9643939	7748833-4-4	2-1-9314448	7216708-1-7975816	9028056-7469102-4567792	5857700-1-3	7567365-1-3	3866316-1-7975816	1-4-588492	3866316-8414082-7975816	4553632-7469102-2	3866316-8414082-7766893	4798911-2028553-128410	1-1570985-4	7211393-8414082-8672426	3866316-8414082-8672426	8929119-0-2	1-3-2	5857700-1-8768088	1-6824755-2	5952504-3-2	6679100-1-3	1-4-4	3866316-4674747-7975816	1-1-7975816	5857700-1-128410	2-1-1168794	2-1-7819610	5857700-1-7156729	9028056-3-2	1-2050665-9643939	3866316-8543375-7975816	3866316-5459538-7975816	5857700-7600171-3	3-0-2	9954363-0-6630532	1-4832600-2	5857700-1-6960395	5857700-8176341-3	9028056-7469102-2	26907-8414082-7975816
assemblage-952-121	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	270	0	0	0	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	135	12
assemblage-425-147	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	383	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	5	15
assemblage-315-245	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	20
assemblage-902-398	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	221	0	8	3	0	0	0	0	56	0	0	0	12	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	21
assemblage-380-667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	98	0	0	0	10	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	11
assemblage-422-364	0	0	0	0	0	0	0	0	0	0	0	162	0	0	34	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	178	0	0	0	0	15	0	0	0	0	0	0	0	5	0	0	0	15	0	0	0	0	0	13
assemblage-397-360	0	0	0	0	0	0	0	0	0	0	0	180	0	0	23	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	184	0	0	0	0	9	0	0	0	0	0	0	0	10	0	0	0	12	0	0	0	0	0	8
assemblage-953-229	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	14	0	0	33	0	0	0	289	0	28	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	11
assemblage-764-677	0	0	0	0	0	6	0	0	0	0	0	44	0	0	0	0	0	0	0	228	0	0	0	17	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-581-660	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	16	0	0	34	0	0	0	274	0	29	0	0	0	4	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	10
assemblage-189-470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	18
assemblage-360-732	0	8	0	0	0	0	0	0	0	0	0	240	0	2	0	0	3	0	0	32	0	0	0	119	0	0	0	0	0	0	6	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	7
assemblage-803-145	0	0	0	0	0	0	0	0	0	0	0	153	0	0	26	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	170	0	0	0	0	13	0	0	0	0	0	0	0	8	0	0	0	18	0	0	0	0	0	14
assemblage-621-578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	0	5	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-421-153	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	15	0	0	32	0	0	0	287	0	39	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	11
assemblage-728-395	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	2	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	2	21
assemblage-555-334	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	338	10	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	5	0	0	12	0	0	0	0	0	10	8	0	20
assemblage-795-159	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	214	0	12	12	0	0	0	0	62	0	0	0	14	0	0	0	0	129	0	6	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	15
assemblage-421-156	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	15	0	0	33	0	0	0	273	0	34	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	19
assemblage-796-161	0	0	0	17	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	368	22	0	0	0	0	21
assemblage-969-257	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	125	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	211	16
assemblage-843-759	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	213	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	72	9
assemblage-940-121	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	208	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	93	10
assemblage-387-349	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	196	0	7	9	0	0	0	0	56	0	0	0	8	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	24
assemblage-951-120	0	0	88	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	183	0	0	0	10	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	14
assemblage-805-170	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	3	0	64	0	0	0	0	0	0	0	119	0	0	0	0	0	0	58	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	16
assemblage-959-116	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	219	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	77	14
assemblage-269-165	0	0	0	0	7	0	0	0	0	0	0	304	0	0	0	0	0	0	0	137	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-507-543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	86	0	0	0	12	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	12
assemblage-763-668	0	0	0	0	0	0	0	0	0	8	0	10	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	1	13	0	0	0	0	78	21
assemblage-953-254	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	227	0	0	0	76	0	11	0	0	0	0	0	31	0	0	0	0	13	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	58	16
assemblage-592-669	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	73	0	0	0	54	0	0	0	0	0	117	0	0	0	0	0	0	0	11	0	0	114	15	0	0	0	0	0	0	0	0	0	0	0	90	17
assemblage-258-142	0	0	0	0	5	0	0	0	0	0	0	294	0	0	0	0	0	0	0	151	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-875-858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	8	0	0	0	0	11	369	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	44	11
assemblage-529-447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-958-238	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	35	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	9
assemblage-347-736	0	0	0	0	0	0	0	0	0	12	3	13	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	12	0	0	0	0	91	20
assemblage-710-386	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	134	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	12
assemblage-956-109	0	0	102	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	184	0	0	0	6	0	0	71	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	15
assemblage-773-185	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	4	0	80	0	0	0	0	0	0	0	118	0	0	0	0	0	0	42	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	11
assemblage-961-120	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	258	0	0	0	0	5	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	131	16
assemblage-554-333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	18
assemblage-919-393	0	0	0	24	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	5	9	0	0	0	0	9	0	14	0	0	0	0	0	0	0	0	0	347	17	7	0	0	0	18
assemblage-186-742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	7	0	0	0	0	10	350	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	51	15
assemblage-756-692	0	0	0	0	0	11	0	0	0	0	0	61	0	0	0	0	0	0	0	207	0	0	0	23	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-722-404	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	39	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	10
assemblage-363-659	0	4	0	0	0	0	0	0	0	0	0	228	0	7	0	0	7	0	0	20	0	0	0	130	0	0	0	0	0	0	12	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	9
assemblage-888-401	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	216	0	9	7	0	0	0	0	56	0	0	0	20	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	16
assemblage-400-348	0	0	0	13	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	381	9	4	0	0	0	17
assemblage-582-671	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	11	15
assemblage-967-235	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	123	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	213	8
assemblage-427-154	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	15	0	0	33	0	0	0	286	0	31	0	0	0	3	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	10
assemblage-961-223	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	146	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	221	10
assemblage-175-456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	14
assemblage-187-737	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	149	14
assemblage-569-342	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	346	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	5	0	0	10	0	0	0	0	0	6	19	0	19
assemblage-521-457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-416-161	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	153	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	188	14
assemblage-566-359	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	35	0	0	0	0	0	0	0	314	17
assemblage-541-463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-848-228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	59	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	9	0	0	0	0	0	0	0	138	49
assemblage-910-373	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	206	0	11	15	0	0	0	0	38	0	0	0	15	0	0	0	7	148	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	12
assemblage-980-247	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	14	0	0	21	0	0	0	310	0	31	0	0	0	6	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	13
assemblage-186-739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	7	0	0	0	0	8	385	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	35	10
assemblage-415-839	0	0	0	24	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	4	0	11	0	0	0	0	0	0	0	0	0	360	13	0	0	0	0	25
assemblage-581-658	0	0	0	0	0	0	0	5	0	0	0	0	18	0	0	0	0	0	0	328	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	7	0	0	7	0	0	0	0	0	8	14	0	15
assemblage-260-147	0	0	0	0	5	0	0	0	0	0	0	310	0	0	0	0	0	0	0	142	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-314-250	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	53	0	0	0	57	0	3	0	0	0	111	0	0	0	0	0	0	0	11	0	0	126	22	0	0	0	0	0	0	0	0	0	0	0	106	7
assemblage-591-669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	127	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	17
assemblage-183-468	0	0	0	0	0	0	0	0	0	0	0	83	0	0	5	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	124	0	0	5	0	63	0	119	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	20
assemblage-167-753	0	0	29	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	180	0	0	0	39	0	0	17	0	0	88	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	10	0	0	0	0	0	0	95	11
assemblage-538-444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-383-669	0	0	0	0	0	9	0	0	0	0	0	55	0	0	0	0	0	0	0	211	0	0	0	23	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-413-361	0	0	0	0	0	0	0	0	0	0	0	175	0	0	27	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	155	0	0	0	0	12	0	0	0	0	0	0	0	8	0	0	0	25	0	0	0	0	0	13
assemblage-182-467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	11
assemblage-397-866	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	10	0	72	0	0	0	0	0	0	0	108	0	0	0	0	0	0	50	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	12
assemblage-838-232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	14
assemblage-891-845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	6	0	0	0	0	9	382	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	35	13
assemblage-423-156	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	129	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	190	20
assemblage-318-239	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	325	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	11	0	0	0	0	0	15	22	0	24
assemblage-787-156	0	0	0	10	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	11	0	0	0	0	0	0	0	0	0	360	21	4	0	0	0	31
assemblage-642-603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	0	5	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-643-603	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-506-532	0	0	0	0	0	8	0	0	0	0	0	57	0	0	0	0	0	0	0	186	0	0	0	24	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
