Seriation_Number	Assemblage	823213-7284367-34515	3946190-4-2	5610498-2-4	2-4-5314329	3552585-4-2	2-4-8959839	823213-4-6600752	2-4-7135794	5805629-2-1	2-2-1	8092959-4-2776790	2-4-2776790	1699386-4-2	2-4-4103850	4958643-4-3646624	7250888-2-4	823213-4-1236678	0-2-4	823213-4-3690380	2-4-5562174	823213-2644870-34515	2-4-491684	823213-7284367-6082563	2-4-2	823213-4-6488607	2-2-672240	4958643-607828-3269122	4958643-4-3269122	2-4-3424143	4-2-4	2303633-4-2	7913822-607828-3269122	823213-4-34515	4378603-4-34515	2-7527780-1	2799825-2-4	823213-4-2	5805629-6272981-1	1699386-4-3037648	823213-2885997-34515	4958643-4-2	9659669-4-4103850	3911063-7284367-34515	823213-7284367-7464847	823213-1203819-34515	2-2523473-6266002	4958643-5160136-2	2-4-8411193	2209031-4-6488607	2-1301171-2776790	823213-360755-7270754	2-1100523-2	823213-1891676-6082563	823213-360755-34515	2205767-7284367-34515
73	assemblage-685-361	13	93	0	0	0	0	82	13	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10

74	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
74	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
74	assemblage-85-91	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	171	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	47	0	0	0	0	0	0	0	0	0	110	19

75	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
75	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
75	assemblage-480-533	37	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	47	0	0	0	17	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	218	13

76	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
76	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
76	assemblage-363-501	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	33	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37

77	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
77	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
77	assemblage-595-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	35	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	8	0	30	0	0	0	23	0	0	353	26

78	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
78	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
78	assemblage-1022-687	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	50	83	0	0	0	0	57	0	0	0	30	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	5	26

79	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
79	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
79	assemblage-362-519	9	111	0	0	0	0	45	17	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	45	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6

80	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
80	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
80	assemblage-685-361	13	93	0	0	0	0	82	13	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10

81	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
81	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
81	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23

82	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
82	assemblage-363-501	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	33	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
82	assemblage-85-91	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	171	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	47	0	0	0	0	0	0	0	0	0	110	19

83	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
83	assemblage-595-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	35	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	8	0	30	0	0	0	23	0	0	353	26
83	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

84	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
84	assemblage-988-869	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	0	0	0	0	423	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11
84	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

85	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
85	assemblage-1022-687	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	50	83	0	0	0	0	57	0	0	0	30	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	5	26
85	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

86	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
86	assemblage-1022-687	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	50	83	0	0	0	0	57	0	0	0	30	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	5	26
86	assemblage-595-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	35	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	8	0	30	0	0	0	23	0	0	353	26

87	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
87	assemblage-507-342	0	0	0	0	0	0	0	0	0	9	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	19	0	0	15	0	0	0	0	0	0	0	418	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11
87	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

88	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
88	assemblage-507-342	0	0	0	0	0	0	0	0	0	9	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	19	0	0	15	0	0	0	0	0	0	0	418	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11
88	assemblage-988-869	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	0	0	0	0	423	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11

89	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
89	assemblage-685-361	13	93	0	0	0	0	82	13	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
89	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

90	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
90	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
90	assemblage-85-91	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	171	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	47	0	0	0	0	0	0	0	0	0	110	19

91	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
91	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
91	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

92	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
92	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
92	assemblage-988-869	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	0	0	0	0	423	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11

93	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
93	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
93	assemblage-507-342	0	0	0	0	0	0	0	0	0	9	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	19	0	0	15	0	0	0	0	0	0	0	418	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11

94	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
94	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
94	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

95	assemblage-709-796	0	0	0	106	0	3	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
95	assemblage-363-501	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	33	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
95	assemblage-85-91	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	171	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	47	0	0	0	0	0	0	0	0	0	110	19

96	assemblage-709-796	0	0	0	106	0	3	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
96	assemblage-363-501	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	33	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
96	assemblage-480-533	37	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	47	0	0	0	17	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	218	13

97	assemblage-709-796	0	0	0	106	0	3	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
97	assemblage-595-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	35	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	8	0	30	0	0	0	23	0	0	353	26
97	assemblage-85-91	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	171	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	47	0	0	0	0	0	0	0	0	0	110	19

98	assemblage-709-796	0	0	0	106	0	3	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
98	assemblage-988-869	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	0	0	0	0	423	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11
98	assemblage-480-533	37	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	47	0	0	0	17	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	218	13

99	assemblage-709-796	0	0	0	106	0	3	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
99	assemblage-1022-687	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	50	83	0	0	0	0	57	0	0	0	30	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	5	26
99	assemblage-85-91	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	171	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	47	0	0	0	0	0	0	0	0	0	110	19

100	assemblage-709-796	0	0	0	106	0	3	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
100	assemblage-1022-687	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	50	83	0	0	0	0	57	0	0	0	30	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	5	26
100	assemblage-480-533	37	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	47	0	0	0	17	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	218	13

101	assemblage-709-796	0	0	0	106	0	3	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
101	assemblage-1022-687	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	50	83	0	0	0	0	57	0	0	0	30	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	5	26
101	assemblage-595-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	35	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	8	0	30	0	0	0	23	0	0	353	26

102	assemblage-709-796	0	0	0	106	0	3	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
102	assemblage-685-361	13	93	0	0	0	0	82	13	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
102	assemblage-362-519	9	111	0	0	0	0	45	17	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	45	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6

103	assemblage-709-796	0	0	0	106	0	3	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
103	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
103	assemblage-85-91	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	171	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	47	0	0	0	0	0	0	0	0	0	110	19

104	assemblage-709-796	0	0	0	106	0	3	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
104	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
104	assemblage-480-533	37	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	47	0	0	0	17	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	218	13

105	assemblage-709-796	0	0	0	106	0	3	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
105	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
105	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8

106	assemblage-709-796	0	0	0	106	0	3	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
106	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
106	assemblage-480-533	37	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	47	0	0	0	17	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	218	13

107	assemblage-709-796	0	0	0	106	0	3	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
107	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
107	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8

108	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
108	assemblage-595-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	35	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	8	0	30	0	0	0	23	0	0	353	26
108	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

109	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
109	assemblage-988-869	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	0	0	0	0	423	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11
109	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

110	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
110	assemblage-1022-687	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	50	83	0	0	0	0	57	0	0	0	30	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	5	26
