Assemblage_Name	3943480-4463606-1	4-9725597-3	8889474-3-8203494	1-3-833959	8889474-4463606-1	8889474-3-696595	0-3-4413425	4-1-4	7080308-1251099-3	8889474-785109-1	5657811-3-4413425	1184030-2168198-1	1-8315262-833959	8889474-3-1	2348-3-126047	7451826-3-1	8889474-3-8092516	3523591-1251099-966503	607256-3-4413425	8889474-7607093-1	1184030-8476225-1	2348-5181985-9441481	4-7874022-2478095	4359348-3-1	2142139-3-1	1-5019935-833959	1184030-3-1	1-3-3	2348-5557556-9441481	4-5294151-3	4-1251099-3	2348-5377707-1	5554068-1251099-3	4-7515151-3	4-5897464-3	1184030-3-2807910	4-4-1	4-4-3	4-7874022-3	4-2-3	1-3-7579918	8889474-8400304-1	5959929-1251099-3	3509396-1251099-3	2975843-1251099-3	2975843-1251099-3406929	3273832-7318585-9441481	2348-3-1	2348-3-9441481	3-4-4	4-1466884-3	3-3-1	4-1251099-966503	7591531-3-1	6512905-1251099-3
assemblage-187-490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	23	16	0	0	0	0	0	0	0	0	0	0	0	421	0	0	13
assemblage-527-668	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	430	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	9	0	0	11
assemblage-490-583	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	396	0	0	0	0	51	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	21	0	0	0	0	0	0	8
assemblage-174-486	0	20	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	317	0	22	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	7	0	75	0	7
assemblage-489-577	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	7	0	0	0	0	0	0	0	17	0	0	254	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-639-891	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-368-611	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	14
assemblage-420-895	0	14	0	0	0	0	5	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-534-699	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	425	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	10	0	0	11
assemblage-527-463	0	0	0	0	0	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	17
assemblage-153-478	0	2	0	0	0	0	108	0	0	0	0	0	0	49	0	0	0	0	10	0	0	0	0	0	0	0	0	77	0	0	95	0	6	0	0	0	0	0	4	2	15	0	0	0	0	0	0	0	0	0	0	99	16	0	17
assemblage-540-477	0	0	0	0	0	0	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	10
assemblage-373-944	0	0	0	0	8	0	0	0	0	0	0	0	0	188	0	23	0	0	0	0	0	0	0	0	0	0	241	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2
assemblage-665-898	0	0	0	0	0	0	0	0	14	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0	46	0	0	0	0	0	0	0	0	0	22	108	23	0	0	0	0	0	0	0	0	6
assemblage-128-978	0	117	0	0	0	0	7	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	20	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	10
assemblage-212-377	0	0	38	0	0	16	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	4
assemblage-631-659	0	0	0	0	15	0	0	0	0	0	0	0	0	200	0	14	0	0	0	0	0	0	0	0	0	0	250	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-209-386	0	0	26	0	0	9	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	10
assemblage-284-931	0	0	0	0	0	0	0	0	0	0	0	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	16
assemblage-357-512	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	0	6
assemblage-268-242	0	0	0	0	32	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-657-898	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	4	0	0	7	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	5
assemblage-749-925	0	0	0	0	0	0	427	0	0	0	14	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	12
assemblage-549-481	0	0	0	0	0	0	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	13
assemblage-100-384	0	0	0	0	0	0	10	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	6	9	0	283	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-545-281	0	0	0	0	0	0	0	0	0	0	0	0	0	110	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9	73	0	280	13	0	0	0	0	0	1
assemblage-174-492	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	22	12	0	0	0	0	0	0	0	0	0	0	0	438	0	0	5
assemblage-639-660	0	0	0	0	32	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	428	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	12	9
assemblage-354-625	0	0	0	0	0	0	0	0	14	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	49	0	0	0	0	0	0	0	0	0	27	110	14	0	0	0	0	0	0	0	0	4
assemblage-634-662	0	0	0	0	0	0	0	0	0	0	0	7	0	11	0	0	0	0	0	0	0	0	0	0	0	0	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-967-994	0	0	0	58	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	18	0	374	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-540-468	0	0	0	0	0	0	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	16
assemblage-967-996	0	0	0	65	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	10	0	371	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-142-364	0	21	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	312	0	21	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	4	0	73	0	9
assemblage-473-576	0	0	10	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	86	0	0	0	0	136	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	27
assemblage-370-615	0	0	0	0	26	0	0	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	20	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-357-616	0	0	0	0	0	0	0	0	11	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	53	0	0	0	0	0	0	0	0	0	20	99	25	0	0	0	0	0	0	0	0	6
assemblage-947-996	0	0	0	61	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	20	0	376	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-262-237	0	0	0	0	26	0	0	0	0	0	0	0	0	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-161-461	0	0	0	0	0	0	417	0	0	0	13	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	6
assemblage-357-609	0	0	0	0	0	0	0	0	10	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	58	0	0	0	0	0	0	0	0	0	20	116	18	0	0	0	0	0	0	0	0	10
assemblage-357-765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	39	8	0	0	0	0	0	0	0	0	0	0	0	419	0	0	16
assemblage-651-672	0	0	0	0	34	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	7	17
assemblage-722-718	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	10
assemblage-281-929	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	399	0	0	0	0	35	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	33	0	0	0	0	0	0	8
assemblage-757-904	0	0	0	0	0	0	10	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	7	8	0	255	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-872-388	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	399	0	0	0	0	48	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0	13
assemblage-648-665	0	0	0	0	14	0	0	0	0	0	0	0	0	186	0	9	0	0	0	0	0	0	0	0	0	0	261	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-516-679	0	84	0	0	0	0	9	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	15	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	11
assemblage-709-731	0	0	0	0	0	0	0	0	21	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	49	0	0	0	0	0	0	0	0	0	17	96	16	0	0	0	0	0	0	0	0	9
assemblage-118-355	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	19	15	0	0	0	0	0	0	0	0	0	0	0	432	0	0	9
assemblage-651-901	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	10
assemblage-337-498	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	0	0	8
assemblage-275-233	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-150-694	0	0	0	0	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	37	0	0	10
assemblage-338-611	0	0	0	0	0	0	0	0	18	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	51	0	0	0	0	0	0	0	0	0	11	115	13	0	0	0	0	0	0	0	0	10
assemblage-170-969	0	99	0	0	0	0	13	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	17	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	12
assemblage-275-945	0	0	0	0	0	0	0	0	0	0	0	0	0	428	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	16
assemblage-262-240	0	0	0	0	0	0	0	0	15	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	0	49	0	0	0	0	0	0	0	0	0	18	111	14	0	0	0	0	0	0	0	0	9
assemblage-200-476	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	30	14	0	0	0	0	0	0	0	0	0	0	0	424	0	0	7
assemblage-656-655	0	0	0	0	0	0	0	0	0	0	0	10	0	16	0	0	0	0	0	0	0	0	0	0	0	0	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-718-730	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	18
assemblage-413-894	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	427	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	9	0	0	4
assemblage-881-375	0	0	0	0	0	0	0	0	0	0	0	0	0	111	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	19	61	0	279	8	0	0	0	0	0	4
assemblage-483-564	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	7	0	0	0	0	0	0	0	14	0	0	264	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-957-982	0	0	0	59	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	11	0	395	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-160-729	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	45	0	0	10
assemblage-148-1000	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	412	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	15	0	0	15
assemblage-660-894	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	12
assemblage-546-468	0	0	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	12
assemblage-762-904	0	26	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	302	0	22	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	88	0	16
assemblage-358-501	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	9
assemblage-763-919	0	23	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	328	0	16	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	63	0	13
assemblage-697-729	0	0	0	0	0	0	0	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	15
assemblage-872-390	0	0	0	0	33	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	12	17
assemblage-888-383	0	0	0	0	0	0	0	0	0	0	0	5	0	25	0	0	0	0	0	0	0	0	0	0	0	0	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-131-377	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	3	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	35	15	0	0	0	0	0	0	0	0	0	0	0	416	0	0	11
assemblage-534-295	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	12	59	0	302	7	0	0	0	0	0	13
assemblage-283-238	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-773-891	0	0	0	0	0	0	405	0	0	0	12	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	11	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	12
assemblage-532-693	0	16	0	0	0	0	9	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-653-885	0	0	0	0	5	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	189	0	0	13	0	0	0	0	0	0	0	7	0	4	32	0	0	4	0	0	0	0	0	0	18
assemblage-375-942	0	0	0	0	12	0	0	0	0	0	0	0	0	195	0	11	0	0	0	0	0	0	0	0	0	0	247	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	4
