Assemblage 	OriginTime	Duration
assemblage-340-211	8600	1400
assemblage-777-624	7200	1400
assemblage-380-386	7200	1400
assemblage-625-517	3000	1400
assemblage-324-361	3000	1400
assemblage-333-357	3000	1400
assemblage-361-398	7200	1400
assemblage-530-223	5800	1400
assemblage-626-491	3000	1400
assemblage-333-358	3000	1400
assemblage-483-836	8600	1400
assemblage-569-601	5800	1400
assemblage-945-371	3000	1400
assemblage-379-385	7200	1400
assemblage-951-383	3000	1400
assemblage-834-698	5800	1400
assemblage-881-617	4400	1400
assemblage-367-201	8600	1400
assemblage-474-863	8600	1400
assemblage-379-709	4400	1400
assemblage-870-614	4400	1400
assemblage-375-371	7200	1400
assemblage-155-586	8600	1400
assemblage-651-535	7200	1400
assemblage-202-309	8600	1400
assemblage-777-529	5800	1400
assemblage-333-221	8600	1400
assemblage-773-615	7200	1400
assemblage-569-574	4400	1400
assemblage-569-576	4400	1400
assemblage-536-227	5800	1400
assemblage-932-390	3000	1400
assemblage-488-847	8600	1400
assemblage-512-828	8600	1400
assemblage-339-214	8600	1400
assemblage-579-619	5800	1400
assemblage-204-754	4400	1400
assemblage-307-366	3000	1400
assemblage-522-247	5800	1400
assemblage-222-312	8600	1400
assemblage-145-562	8600	1400
assemblage-644-560	7200	1400
assemblage-772-599	7200	1400
assemblage-349-714	4400	1400
assemblage-218-320	8600	1400
assemblage-807-620	7200	1400
assemblage-485-850	8600	1400
assemblage-776-523	5800	1400
assemblage-137-567	8600	1400
assemblage-826-710	5800	1400
assemblage-762-602	7200	1400
assemblage-203-739	4400	1400
assemblage-793-604	7200	1400
assemblage-215-304	8600	1400
assemblage-665-541	7200	1400
assemblage-569-581	4400	1400
assemblage-206-308	8600	1400
assemblage-386-708	4400	1400
assemblage-343-209	8600	1400
assemblage-865-606	4400	1400
assemblage-156-574	8600	1400
assemblage-329-357	3000	1400
assemblage-508-848	8600	1400
assemblage-913-517	3000	1400
assemblage-874-622	4400	1400
assemblage-397-704	4400	1400
assemblage-641-557	7200	1400
assemblage-210-728	4400	1400
assemblage-630-492	3000	1400
assemblage-781-531	5800	1400
assemblage-893-629	4400	1400
assemblage-137-571	8600	1400
assemblage-837-714	5800	1400
assemblage-372-417	7200	1400
assemblage-773-602	7200	1400
assemblage-632-507	3000	1400
assemblage-580-577	4400	1400
assemblage-630-536	7200	1400
assemblage-487-855	8600	1400
assemblage-876-643	4400	1400
assemblage-832-686	5800	1400
assemblage-937-496	3000	1400
assemblage-420-173	7200	1400
assemblage-574-575	4400	1400
assemblage-344-215	8600	1400
assemblage-634-493	3000	1400
assemblage-538-234	5800	1400
assemblage-926-497	3000	1400
assemblage-564-614	5800	1400
assemblage-366-699	4400	1400
assemblage-155-556	8600	1400
assemblage-197-284	8600	1400
assemblage-560-595	5800	1400
assemblage-138-580	8600	1400
assemblage-416-169	7200	1400
assemblage-581-593	4400	1400
assemblage-383-725	4400	1400
assemblage-556-617	5800	1400
assemblage-939-374	3000	1400
assemblage-836-696	5800	1400
assemblage-323-357	3000	1400
assemblage-361-393	7200	1400
assemblage-203-325	8600	1400
assemblage-664-560	7200	1400
assemblage-773-524	5800	1400
assemblage-219-740	4400	1400
assemblage-206-750	4400	1400
assemblage-360-220	8600	1400
assemblage-782-520	5800	1400
assemblage-219-746	4400	1400
assemblage-492-860	8600	1400
assemblage-503-854	8600	1400
assemblage-424-185	7200	1400
assemblage-903-481	3000	1400
assemblage-427-172	7200	1400
assemblage-915-489	3000	1400
assemblage-935-492	3000	1400
assemblage-934-359	3000	1400
assemblage-778-610	7200	1400
assemblage-572-603	5800	1400
assemblage-376-712	4400	1400
assemblage-581-586	5800	1400
assemblage-560-605	5800	1400
assemblage-322-364	3000	1400
assemblage-362-388	7200	1400
assemblage-152-577	8600	1400
assemblage-347-198	8600	1400
assemblage-829-696	5800	1400
assemblage-636-560	7200	1400
assemblage-208-316	8600	1400
assemblage-430-179	7200	1400
