Assemblage_Name	6583935-2965902-3490406	1127035-3-3	9461646-2965902-7222789	7202620-5898011-3490406	0-7318100-1276271	8453345-4-2561073	1-161756-3	9461646-3719813-1547416	4-711691-1	9461646-2965902-9377157	9461646-9915411-3490406	9461646-7910091-3490406	9461646-4033558-3490406	9461646-4976962-3490406	8989316-0-1	2031145-4-7767227	4-996700-4	3-1-4	5169143-9533851-1	1509161-3-3768642	9461646-2965902-2928602	285109-3624434-3490406	0-7318100-8708783	8419854-0-1	7806035-0-4	9237374-3319576-3490406	4091339-4-3388272	9461646-4976962-8518749	0-9115241-4	9461646-6892459-3490406	0-5279037-1276271	9461646-4976962-1547416	3-3161045-385785	9461646-2965902-3490406	8547641-4-3388272	9221700-2965902-3490406	0-4-4	2472252-2965902-6633884	7202620-9308697-3943681	6465506-9308697-9077580	7309919-0-158527	0-4-9702892	0-4-5005883	0-8256346-4	8419854-697038-1	615744-3-3	4-0-158527	0-1257290-3388272	285109-9308697-3490406	7309919-5788025-158527	615744-3-7207788	9461646-3319576-3490406	0-4-3388272	0-4-8474518	3672710-1457908-3	3850150-2965902-3490406	0-4-7767227	9461646-2965902-2337823	0-6441560-3388272	4-6336173-4	9461646-4483888-9377157	9461646-6535392-3490406	4-2-2	8435673-4-4	285109-9308697-8211541	4-5979155-1	7309919-0-9338939	1509161-3-3	285109-9308697-395951	3672710-8644910-3	9461646-829583-3490406	285109-3432853-3490406	4-4912423-158527	9883538-2965902-703353	7309919-0-2108661	1-2965902-3490406	8776660-2965902-3490406	3672710-3-3	4-1-3	9461646-6279344-3490406	4-0-2830242	1-2965902-647311	4-0-1	4-0-4	7211728-0-158527	1544298-2-2	0-7318100-8998361	0-7318100-4	4-0-722112	0-4-1693296	9461646-184016-3490406	6211570-4-3388272	0-4-4189674	7309919-3805825-158527	9461646-8882761-3490406	4-0-4355517	4-0-5821241	8453345-4-4	7202620-9308697-3490406	4-0-7906209	9461646-2965902-6633884	9461646-2475942-9377157	2134302-2-2	4-0-5133107	9461646-6456796-3490406	0-4-6843677
assemblage-341-991	0	0	0	7	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	90	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	77	0	0	0	0	28
assemblage-197-892	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	109	0	0	0	14	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	15	0	0	0	27
assemblage-975-849	0	0	0	0	0	0	0	0	0	44	0	0	0	8	0	0	24	0	0	0	10	0	0	0	0	0	0	0	0	6	0	0	0	194	0	0	71	0	0	0	14	0	0	0	0	0	8	0	14	0	0	0	19	0	0	0	15	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	50
assemblage-118-106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	7	0	0	10	0	0	0	0	0	0	0	0	0	0	43	0	0	29	170	0	12
assemblage-559-744	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	67	0	0	0	0	0	0	0	0	5	19	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	13	0	0	0	0	0	0	8	0	0	0	0	0	29	0	39	0	0	0	0	59	55	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	37	0	49
assemblage-187-732	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	103	0	0	0	16	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	14	0	0	0	22
assemblage-955-839	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	62	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	10	0	0	8	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-470-366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	26
assemblage-137-662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-359-470	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	12	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41
assemblage-494-173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	6	0	0	16	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	69	0	0	0	0	30
assemblage-185-742	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	158	0	0	0	209	0	0	0	0	0	0	0	37	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-594-299	0	0	0	10	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	53	0	0	15	66	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	26
assemblage-349-530	0	0	0	0	10	14	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	8	0	0	0	0	0	0	0	0	53	50	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	15	4	0	0	22	0	5	2	0	0	7	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43
assemblage-440-447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	12	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46
assemblage-441-458	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-965-839	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	60	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	36	0	0	0	0	0	0	0	0	0	10	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-329-994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	9	5	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	76	0	0	0	0	20
assemblage-960-831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	23
assemblage-189-892	0	0	0	18	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	148	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	15
assemblage-208-900	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	173	0	0	0	227	0	0	0	0	0	0	0	18	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-959-106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-149-670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	141	0	0	102	0	0	0	0	0	0	0	0	0	5	0	0	0	0	52	39	0	0	0	8	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	16	0	0	0	0	0	0	0	31
assemblage-909-642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	7	6	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	66	0	0	0	0	19
assemblage-821-543	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	156	0	0	0	222	0	0	0	0	0	0	0	20	4	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-699-602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	134	0	0	94	0	0	0	0	0	0	0	0	0	12	0	0	0	0	49	40	0	0	0	10	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	21	0	0	0	0	0	0	0	28
assemblage-434-883	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	57	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	12	0	0	5	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	28
assemblage-182-735	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	110	0	124	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
assemblage-182-734	0	0	0	0	0	0	0	0	0	19	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	147	0	0	0	65	0	0	12	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	34
assemblage-437-891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	20
assemblage-454-459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	99	0	0	0	0	0	0	0	0	0	12	0	0	0	0	53	50	0	0	0	17	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	18	0	0	0	0	0	0	0	36
assemblage-198-560	0	0	0	0	13	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0	44	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	60	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-642-565	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	14	12	0	0	0	0	0	0	0	0	25
assemblage-696-589	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-201-724	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	40	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	118	0	127	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
assemblage-499-178	0	0	0	0	0	0	0	96	0	0	8	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	161	0	6	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-361-530	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	137	0	0	82	0	0	0	0	0	0	0	0	23	60	0	0	0	0	0	7	0	0	0	0	0	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	11	0	22	31	0	0	0	22	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	54
assemblage-344-625	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	103	0	0	0	0	0	0	30	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	22
assemblage-581-304	0	0	0	16	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	93	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	72	0	0	0	0	18
assemblage-361-534	0	0	0	0	22	14	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	14	68	0	0	0	0	0	0	0	0	0	15	0	0	57	0	0	0	0	0	0	0	0	15	25	0	0	0	0	9	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	23	0	0	0	12	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	11
assemblage-474-199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	10	6	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	78	0	0	0	0	30
assemblage-184-702	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	81	0	0	0	0	0	0	32	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	17
assemblage-620-579	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0	0	21
assemblage-398-656	0	0	0	0	11	12	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	10	67	0	0	0	0	0	0	0	0	0	6	0	0	55	0	0	0	0	0	0	0	0	13	24	0	0	0	0	8	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	26	0	0	0	21	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	24
assemblage-358-539	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	280	0	0	44	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	63	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-785-539	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	99	0	0	0	0	0	0	35	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	24
assemblage-360-456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	56	0	0	85	0	0	0	0	5	12	0	0	0	108	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	35
assemblage-124-126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	13	0	0	11	0	0	0	0	0	0	0	0	0	0	28	0	0	27	183	0	19
assemblage-430-870	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	70	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	19	0	0	9	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	12
assemblage-161-722	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	72	0	0	0	0	0	0	39	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	4	0	0	0	11
assemblage-450-892	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	62	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	5	0	0	5	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-359-459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	62	0	0	94	0	0	0	0	4	8	0	0	0	100	7	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	34
assemblage-647-581	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0	0	0	23
assemblage-458-354	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	67	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	48	0	0	0	0	0	0	0	0	0	19	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-945-106	0	0	0	0	18	13	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	14	56	0	0	0	0	0	0	0	0	0	11	0	0	62	0	0	0	0	0	0	0	5	14	27	0	0	0	0	5	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	21	0	0	0	19	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	18
assemblage-447-458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	56	0	0	78	0	0	0	0	0	11	0	0	0	113	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	34
assemblage-568-741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-98-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	6	0	0	10	0	0	0	0	0	0	0	0	0	0	27	0	0	41	183	0	15
