Assemblage_Name	3-4919179-1283151	2-9155993-2380781	2-7444650-2380781	5660961-2-2144254	8686891-8771218-9295576	3-4919179-1198245	3-4919179-2641281	6046892-8771218-2380781	3-4919179-1246825	3-6323090-1	3-1-1	2-2776146-2380781	2286111-4919179-1	9137402-4919179-1	3-5981222-1	1376588-6323090-1	9351274-4919179-1	1-1-1	2-2947082-2380781	0-4-4	8686891-8771218-2380781	2122427-4919179-1	1-2-2144254	3-4919179-8836489	1716825-2-3	8686891-8771218-3959453	4-2491633-4	431805-4-4	8686891-3684699-2380781	1-2-3	7974409-2947082-2380781	3-799211-1	3-440655-1	2-3-1	4955252-8771218-2380781	0-3-2	2-8771218-2380781	4940136-1-0	2-7444650-9597746	9905954-4919179-1	6947615-4919179-1	2-5622160-2380781	3702521-8771218-2380781	2232380-2947082-2380781	3-4919179-1	2-3-2380781	2-5302857-2380781	8686891-8771218-2835564	1-3247362-3	3-4919179-6504723	4-1-0	3-3497595-1	8686891-8771218-5090766	8535480-6323090-1	6788910-4919179-1	2-4470709-2380781	3-9319610-1	2-2876945-2380781	2-7444650-533147	8686891-8771218-2379541
assemblage-360-456	0	0	113	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	15	0	0	0	0	0	0	19	0	14	0	6	0	0	0	216	0	0	0	0	0	16	0	0	0	0	0	0	0	13	28
assemblage-124-126	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	399	0	0	0	0	0	0	18	0	0	0	0	9	0	0	8
assemblage-430-870	0	0	36	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	20	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	313	0	0	0	0	4	0	0	0	0	0	0	0	0	0	20
assemblage-161-722	0	0	18	0	0	0	0	7	0	0	0	0	0	15	0	0	0	0	43	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
assemblage-450-892	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-359-459	0	0	95	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	16	0	0	0	0	0	0	21	0	10	0	6	0	0	0	216	0	0	0	0	0	26	0	0	0	0	0	0	0	13	26
assemblage-647-581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	28
assemblage-458-354	41	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-945-106	0	0	96	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	5	0	0	0	0	144	0	0	0	0	0	0	0	62	0	0	0	0	0	39	0	0	13	0	0	0	0	0	21
assemblage-447-458	0	0	102	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	19	0	0	0	0	0	0	30	0	21	0	6	0	0	0	224	0	0	0	0	0	21	0	0	0	0	0	0	0	4	17
assemblage-568-741	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	6	0	144	0	0	0	0	0	0	0	5	0	11	0	0	0	124	0	0	50	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-98-93	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	406	0	0	0	0	0	0	19	0	0	0	0	8	0	0	6
assemblage-334-1002	0	0	0	0	0	0	0	183	0	0	0	34	0	0	0	0	0	0	86	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-943-100	0	0	14	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	116	0	0	9	4	0	0	0	0	0	0	0	0	0	0	176	17	0	0	0	0	96	0	0	0	0	0	0	0	0	14
assemblage-374-457	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	38	0	0	0	0	0	63	0	0	0	0	0	0	0	0	24
assemblage-191-541	0	0	93	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	7	0	0	0	0	136	0	0	0	0	0	0	0	42	0	0	0	0	0	55	0	0	17	0	0	0	0	0	25
assemblage-335-632	0	3	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	144	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-810-549	0	0	9	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	206	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	13
assemblage-436-886	91	0	53	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	75	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	67	0	0	0	0	0	0	0	0	17
assemblage-440-468	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	28	0	0	0	0	0	54	0	0	0	11	0	0	0	0	24
assemblage-491-185	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	201	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	34
assemblage-203-534	0	0	104	0	0	0	0	0	0	35	27	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	26	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	109	0	0	0	0	25
assemblage-301-991	0	0	0	0	0	25	0	0	0	0	0	0	12	0	0	0	0	0	70	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	18	0	0	0	0	0	13	0	0	0	0	6	0	6
assemblage-949-847	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	325	0	0	0	0	6	0	0	0	0	0	0	0	0	0	26
assemblage-340-535	0	0	13	0	0	0	0	0	0	8	11	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	94	0	0	10	6	0	0	0	0	0	0	0	0	0	0	179	31	0	0	0	0	94	0	0	0	0	0	0	0	0	8
assemblage-445-890	39	0	14	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	26	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	30	0	0	0	0	0	10	0	0	0	0	0	0	0	0	16
assemblage-638-585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	17
assemblage-343-996	0	0	0	0	0	19	0	0	0	0	0	0	13	0	0	0	0	0	81	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	15	0	0	0	0	0	12	0	0	0	0	0	0	3
assemblage-955-844	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	315	0	0	0	0	8	0	0	0	0	0	0	0	0	0	35
assemblage-181-736	0	0	0	0	0	0	0	0	0	198	206	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24
assemblage-401-637	0	0	163	0	0	0	0	0	0	14	13	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	14	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	65	0	0	0	0	0	0	0	0	27
assemblage-181-730	0	0	0	0	0	0	0	0	0	200	233	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-336-984	0	0	0	0	0	14	0	0	0	0	0	0	16	0	0	0	0	0	78	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	14	0	0	0	0	0	9	0	0	0	0	0	0	8
assemblage-107-89	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	396	0	0	0	0	0	0	18	0	0	0	0	10	0	0	12
assemblage-639-573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	15
assemblage-458-363	80	0	60	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	79	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	49	0	0	0	0	0	0	0	0	26
assemblage-447-448	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	37	0	0	0	0	0	67	0	0	0	0	0	0	0	0	23
assemblage-110-107	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	17	0	0	0	0	11	0	0	6
assemblage-878-628	0	0	0	0	0	0	0	195	0	0	0	26	0	0	0	0	0	0	91	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	42	0	0	0	0	0	0	0	0	0	0	0	0	6	0	19
assemblage-479-354	64	0	19	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	18	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	41	0	0	0	0	0	6	0	0	0	0	0	0	0	0	7
assemblage-116-710	86	0	57	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	75	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	58	0	0	0	0	0	0	0	0	24
assemblage-464-890	40	0	13	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	28	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	35	0	0	0	0	0	10	0	0	0	0	0	0	0	0	14
assemblage-355-548	0	0	81	0	0	0	0	0	0	45	29	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	33	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	89	0	0	0	0	33
assemblage-359-992	0	0	0	0	0	0	0	178	0	0	0	33	0	0	0	0	0	0	96	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	59	0	0	0	0	0	0	0	0	0	0	0	0	3	0	14
assemblage-351-637	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	83	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	98	0	15
assemblage-188-884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	21
assemblage-704-589	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	164	0	0	0	19	0	0	0	0	35
assemblage-701-591	0	0	104	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	21	0	0	0	0	0	0	22	0	7	0	7	0	0	0	215	0	0	0	0	0	34	0	0	0	0	0	0	0	12	17
assemblage-160-717	0	0	14	0	6	0	0	6	0	0	0	0	0	16	0	0	0	0	39	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-629-567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	21
assemblage-132-660	0	0	95	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	14	0	0	0	0	0	0	21	0	8	0	10	0	0	0	223	0	0	0	0	0	20	0	0	0	0	0	0	0	14	23
assemblage-495-180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	263	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	20	0	0	0	14
assemblage-902-636	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	210	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	22
assemblage-954-100	0	0	94	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	3	0	0	0	0	155	0	0	0	0	0	0	0	44	0	0	0	0	0	34	0	0	13	0	0	0	0	0	23
assemblage-454-387	49	0	26	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	28	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	56	0	0	0	0	0	7	0	0	0	0	0	0	0	0	20
assemblage-186-740	0	0	0	0	0	0	0	0	0	198	229	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-497-171	0	0	0	0	0	3	0	0	0	0	0	0	197	0	0	0	0	0	223	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	17
assemblage-113-99	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	396	0	0	0	0	0	0	22	0	0	0	0	10	0	0	2
assemblage-186-744	0	0	0	0	0	0	0	0	0	199	217	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
assemblage-104-700	84	0	56	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	67	0	0	0	0	0	0	0	0	27
assemblage-584-295	0	0	0	0	0	17	0	0	0	0	0	0	9	0	0	0	0	0	96	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	18	0	0	0	0	0	8	0	0	0	0	6	0	7
assemblage-635-562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	19
assemblage-912-636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	272	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	20	0	4	0	12
assemblage-141-655	0	0	12	0	0	0	0	0	41	0	24	0	0	0	0	0	0	0	130	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	131	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-946-107	0	0	199	0	0	0	0	0	0	12	13	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	8	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	55	0	0	0	0	0	0	0	0	29
assemblage-354-624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	16
assemblage-351-620	0	8	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	162	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-561-760	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	8	0	154	0	0	0	0	0	0	0	10	0	8	0	0	0	114	0	0	51	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-568-284	0	0	0	0	0	20	0	0	0	0	0	0	9	0	0	0	0	0	82	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	18	0	0	0	0	0	15	0	0	0	0	5	0	2
assemblage-204-543	0	0	204	0	0	0	0	0	0	14	16	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	10	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	51	0	0	0	0	0	0	0	0	18
assemblage-571-747	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	10	0	149	0	0	0	0	0	0	0	5	0	10	0	0	0	103	0	0	56	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-717-582	0	0	89	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	19	0	0	0	0	0	0	22	0	16	0	8	0	0	0	227	0	0	0	0	0	27	0	0	0	0	0	0	0	14	22
assemblage-132-672	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	38	0	0	0	0	0	65	0	0	0	0	0	0	0	0	19
assemblage-586-290	0	0	0	0	0	12	0	0	0	0	0	0	17	0	0	0	0	0	78	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	20	0	0	0	0	0	9	0	0	0	0	3	0	6
assemblage-886-643	0	0	0	0	0	14	0	35	0	0	0	11	67	0	0	0	0	0	103	0	99	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	19	0	22
assemblage-814-524	0	5	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	157	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-500-191	0	0	0	0	0	0	0	189	0	0	0	38	0	0	0	0	0	0	79	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	67	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8
assemblage-551-760	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	13	0	129	0	0	0	0	0	0	0	5	0	20	0	0	0	114	0	0	60	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-461-351	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	326	0	0	0	0	4	0	0	0	0	0	0	0	0	0	22
assemblage-617-571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	14
assemblage-963-853	25	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	9	0	0	0	0	0	25	0	0	0	0	0	13	0	0	0	0	0	0	0	0	16
assemblage-176-717	0	0	0	0	0	0	0	0	0	197	218	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	4	0	0	0	0	0	0	0	0	0	0	27
assemblage-341-620	0	3	15	0	10	0	0	12	0	0	0	0	0	18	0	0	0	0	39	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-98-716	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	323	0	0	0	0	3	0	0	0	0	0	0	0	0	0	21
assemblage-491-189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	267	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	14	0	7	0	12
assemblage-197-734	0	0	0	0	0	0	0	0	0	200	224	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-397-645	0	0	98	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	5	0	0	0	0	128	0	0	0	0	0	0	0	49	0	0	0	0	0	42	0	0	11	0	0	0	0	0	29
assemblage-81-711	71	0	70	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	70	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	65	0	0	0	0	0	0	0	0	27
assemblage-584-751	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	13	0	133	0	0	0	0	0	0	0	1	0	13	0	0	0	100	0	0	51	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-957-88	0	0	104	0	0	0	0	0	3	43	39	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	29	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	87	0	0	0	0	17
assemblage-201-563	0	0	192	0	0	0	0	0	0	6	17	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	10	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	52	0	0	0	0	0	0	0	0	30
assemblage-122-674	11	0	101	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	14	0	0	0	0	0	0	28	0	9	0	6	0	0	0	217	0	0	0	0	0	28	0	0	0	0	0	0	0	13	20
assemblage-347-619	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	17
