Assemblage 	OriginTime	Duration
assemblage-680-956	1000	1833
assemblage-593-138	6499	1833
assemblage-672-973	1000	1833
assemblage-895-640	8332	1833
assemblage-989-198	8332	1833
assemblage-166-848	2833	1833
assemblage-730-776	2833	1833
assemblage-660-350	2833	1833
assemblage-646-331	2833	1833
assemblage-440-681	8332	1833
assemblage-688-473	4666	1833
assemblage-662-757	6499	1833
assemblage-301-721	10165	1835
assemblage-660-956	1000	1833
assemblage-532-449	6499	1833
assemblage-330-420	4666	1833
assemblage-904-630	8332	1833
assemblage-669-356	2833	1833
assemblage-731-790	2833	1833
assemblage-699-477	4666	1833
assemblage-822-790	10165	1835
assemblage-671-975	1000	1833
assemblage-672-971	1000	1833
assemblage-385-93	10165	1835
assemblage-321-414	4666	1833
assemblage-634-324	1000	1833
assemblage-747-615	1000	1833
assemblage-962-541	6499	1833
assemblage-945-543	6499	1833
assemblage-945-540	6499	1833
assemblage-963-608	1000	1833
assemblage-672-983	1000	1833
assemblage-903-635	8332	1833
assemblage-592-120	6499	1833
assemblage-994-194	8332	1833
assemblage-721-963	4666	1833
assemblage-437-684	8332	1833
assemblage-566-435	6499	1833
assemblage-635-293	1000	1833
assemblage-593-127	6499	1833
assemblage-171-856	2833	1833
assemblage-155-860	2833	1833
assemblage-656-339	2833	1833
