Assemblage 	OriginTime	Duration
assemblage-482-319	4666	1833
assemblage-261-408	2833	1833
assemblage-688-790	2833	1833
assemblage-582-927	10165	1835
assemblage-604-776	8332	1833
assemblage-961-912	6499	1833
assemblage-605-143	10165	1835
assemblage-909-570	1000	1833
assemblage-897-580	1000	1833
assemblage-981-906	6499	1833
assemblage-912-570	1000	1833
assemblage-710-795	2833	1833
assemblage-168-801	1000	1833
assemblage-480-509	4666	1833
assemblage-457-525	8332	1833
assemblage-988-869	4666	1833
assemblage-481-503	4666	1833
assemblage-705-361	6499	1833
assemblage-483-530	8332	1833
assemblage-891-577	1000	1833
assemblage-934-958	4666	1833
assemblage-953-953	4666	1833
assemblage-476-510	1000	1833
assemblage-898-874	1000	1833
assemblage-189-727	8332	1833
assemblage-685-353	6499	1833
assemblage-362-519	6499	1833
assemblage-472-509	4666	1833
assemblage-360-511	6499	1833
assemblage-870-284	10165	1835
assemblage-613-196	2833	1833
assemblage-957-951	4666	1833
assemblage-968-867	4666	1833
assemblage-601-205	2833	1833
assemblage-955-932	4666	1833
assemblage-971-160	2833	1833
assemblage-601-777	8332	1833
assemblage-465-493	4666	1833
assemblage-363-501	6499	1833
assemblage-983-157	2833	1833
assemblage-246-404	2833	1833
assemblage-457-531	8332	1833
assemblage-1014-702	8332	1833
assemblage-120-123	10165	1835
assemblage-481-361	4666	1833
assemblage-364-510	6499	1833
assemblage-640-200	2833	1833
assemblage-602-207	2833	1833
assemblage-685-361	6499	1833
assemblage-953-967	4666	1833
assemblage-784-114	6499	1833
assemblage-592-142	10165	1835
assemblage-898-869	1000	1833
assemblage-996-670	8332	1833
assemblage-853-261	10165	1835
assemblage-109-93	10165	1835
assemblage-164-788	1000	1833
assemblage-984-897	6499	1833
assemblage-595-143	10165	1835
assemblage-948-937	4666	1833
assemblage-477-531	8332	1833
assemblage-169-727	8332	1833
assemblage-973-856	4666	1833
assemblage-861-255	10165	1835
assemblage-722-797	2833	1833
assemblage-99-118	10165	1835
assemblage-772-121	6499	1833
assemblage-357-491	6499	1833
assemblage-491-351	4666	1833
assemblage-895-883	1000	1833
assemblage-916-864	1000	1833
assemblage-989-154	2833	1833
assemblage-685-371	6499	1833
assemblage-940-955	4666	1833
assemblage-580-918	10165	1835
assemblage-153-803	1000	1833
assemblage-975-843	4666	1833
assemblage-477-490	4666	1833
assemblage-920-847	1000	1833
assemblage-695-371	6499	1833
assemblage-176-723	8332	1833
assemblage-599-132	10165	1835
assemblage-114-130	10165	1835
assemblage-107-99	10165	1835
assemblage-473-513	1000	1833
assemblage-996-146	2833	1833
assemblage-371-515	6499	1833
assemblage-496-330	4666	1833
assemblage-973-890	6499	1833
assemblage-628-204	2833	1833
assemblage-959-844	4666	1833
assemblage-500-492	1000	1833
assemblage-962-919	6499	1833
assemblage-628-778	8332	1833
assemblage-151-733	8332	1833
assemblage-145-801	1000	1833
assemblage-853-273	10165	1835
assemblage-95-114	10165	1835
assemblage-1022-687	8332	1833
assemblage-486-501	1000	1833
assemblage-604-139	10165	1835
assemblage-893-862	1000	1833
assemblage-255-414	2833	1833
assemblage-906-852	1000	1833
assemblage-480-533	8332	1833
assemblage-85-91	10165	1835
assemblage-631-783	8332	1833
assemblage-609-772	8332	1833
assemblage-497-501	1000	1833
assemblage-970-841	4666	1833
assemblage-606-145	10165	1835
assemblage-710-359	6499	1833
assemblage-865-272	10165	1835
assemblage-123-800	1000	1833
assemblage-998-674	8332	1833
assemblage-688-386	6499	1833
assemblage-607-161	10165	1835
assemblage-872-265	10165	1835
assemblage-269-411	2833	1833
assemblage-963-913	6499	1833
assemblage-708-786	2833	1833
assemblage-599-936	10165	1835
assemblage-619-223	2833	1833
assemblage-567-920	10165	1835
