Assemblage 	OriginTime	Duration
assemblage-187-737	10500	1500
assemblage-569-342	9000	1500
assemblage-521-457	3000	1500
assemblage-416-161	7500	1500
assemblage-566-359	9000	1500
assemblage-541-463	3000	1500
assemblage-848-228	9000	1500
assemblage-910-373	4500	1500
assemblage-980-247	7500	1500
assemblage-397-866	4500	1500
assemblage-186-739	10500	1500
assemblage-415-839	4500	1500
assemblage-581-658	9000	1500
assemblage-260-147	3000	1500
assemblage-314-250	9000	1500
assemblage-591-669	9000	1500
assemblage-183-468	3000	1500
assemblage-167-753	10500	1500
assemblage-538-444	3000	1500
assemblage-383-669	6000	1500
assemblage-413-361	4500	1500
assemblage-182-467	3000	1500
assemblage-604-670	7500	1500
assemblage-838-232	9000	1500
assemblage-891-845	10500	1500
assemblage-529-447	3000	1500
assemblage-827-268	9000	1500
assemblage-423-156	7500	1500
assemblage-318-239	9000	1500
assemblage-787-156	4500	1500
assemblage-642-603	3000	1500
assemblage-643-603	3000	1500
assemblage-506-532	6000	1500
