Assemblage_Name	823213-7284367-34515	3946190-4-2	5610498-2-4	2-4-5314329	3552585-4-2	2-4-8959839	823213-4-6600752	2-4-7135794	5805629-2-1	2-2-1	8092959-4-2776790	2-4-2776790	1699386-4-2	2-4-4103850	4958643-4-3646624	7250888-2-4	823213-4-1236678	0-2-4	823213-4-3690380	2-4-5562174	823213-2644870-34515	2-4-491684	823213-7284367-6082563	2-4-2	823213-4-6488607	2-2-672240	4958643-607828-3269122	4958643-4-3269122	2-4-3424143	4-2-4	2303633-4-2	7913822-607828-3269122	823213-4-34515	4378603-4-34515	2-7527780-1	2799825-2-4	823213-4-2	5805629-6272981-1	1699386-4-3037648	823213-2885997-34515	4958643-4-2	9659669-4-4103850	3911063-7284367-34515	823213-7284367-7464847	823213-1203819-34515	2-2523473-6266002	4958643-5160136-2	2-4-8411193	2209031-4-6488607	2-1301171-2776790	823213-360755-7270754	2-1100523-2	823213-1891676-6082563	823213-360755-34515	2205767-7284367-34515
assemblage-971-160	0	0	0	101	0	5	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-604-776	179	0	0	0	0	0	11	0	0	0	0	0	5	0	0	0	8	0	0	0	0	0	30	13	30	0	5	0	0	0	0	0	68	0	0	0	27	0	0	0	11	0	0	0	0	0	0	0	22	0	0	0	4	67	20
assemblage-99-118	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	194	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	37	0	0	0	0	0	0	0	0	0	122	12
assemblage-472-509	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	232	0	0	0	0	2	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	11
assemblage-363-501	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	33	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
assemblage-983-157	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	6
assemblage-246-404	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	150	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	3
assemblage-457-531	172	0	0	0	0	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	30	8	29	0	7	0	0	0	0	0	78	0	0	0	17	0	0	0	15	0	0	0	0	0	0	0	38	0	0	0	8	66	13
assemblage-1014-702	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	64	85	0	0	0	0	63	0	0	0	38	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	3	21
assemblage-120-123	82	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	8	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	84	7
assemblage-481-361	0	0	0	0	0	0	0	0	0	9	0	4	0	17	0	0	0	0	0	0	0	0	0	0	0	28	0	0	16	0	0	0	0	0	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-364-510	7	98	0	0	0	0	63	17	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	45	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-640-200	0	0	0	0	0	0	0	0	0	137	5	23	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	8	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	6
assemblage-984-844	0	0	0	0	1	0	0	0	0	4	0	28	0	11	0	0	0	0	0	0	0	0	0	5	0	0	0	0	53	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-685-361	13	93	0	0	0	0	82	13	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-953-967	0	0	0	0	0	0	0	0	0	40	0	204	0	18	0	0	0	0	0	0	0	0	0	9	0	0	0	0	10	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7
assemblage-784-114	0	88	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	7	56	0	0	0	0	0	0	0	72	10	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	12
assemblage-592-142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	15	0	0	0	37	0	0	0	0	16	0	0	0	0	0	0	0	0	8	0	0	0	19	0	24	0	0	0	18	0	0	336	18
assemblage-898-869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-853-261	78	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	14	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	92	8
assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-164-788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	12	0	327	0	0	0	0	0	121	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-984-897	0	93	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	3	59	0	0	0	0	0	0	0	80	7	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	7
assemblage-595-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	35	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	8	0	30	0	0	0	23	0	0	353	26
assemblage-948-937	0	0	0	0	8	0	0	0	0	8	0	27	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	48	0	0	0	0	0	0	0	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-477-531	29	0	0	0	0	0	21	0	0	0	0	0	80	0	0	0	88	0	0	0	0	0	0	0	45	0	14	0	0	0	0	0	156	0	0	0	0	0	24	0	19	0	0	0	0	0	0	0	0	0	0	0	0	11	13
assemblage-169-727	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	41	0	0	0	8	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	219	18
assemblage-973-856	0	0	0	0	9	0	0	0	0	11	0	19	0	15	0	0	0	0	0	0	0	0	0	4	0	0	0	0	48	0	0	0	0	0	0	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-861-255	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	176	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	27	0	0	0	0	0	0	0	0	0	121	20
assemblage-722-797	0	0	0	9	0	0	0	0	21	256	0	0	0	0	0	0	0	0	0	6	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	7
assemblage-612-790	34	0	0	0	0	0	15	0	0	0	0	0	75	0	0	0	110	0	0	0	0	0	0	0	50	0	8	0	0	0	0	0	140	0	0	0	0	0	25	0	13	0	0	0	0	0	0	0	0	0	0	0	0	7	23
assemblage-772-121	12	0	0	0	0	0	42	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	21	0	0	0	0	0	0	0	0	0	0	6	0	0	19
assemblage-357-491	26	36	0	0	0	0	29	0	0	0	0	8	0	9	0	0	0	0	0	0	0	0	0	69	20	0	0	0	0	0	0	0	46	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	25
assemblage-491-351	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	219	0	0	0	0	6	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	12
assemblage-895-883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-916-864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-989-154	0	0	0	9	0	0	0	0	12	257	0	0	0	0	0	0	0	0	0	11	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	10
assemblage-685-371	19	0	0	0	0	0	43	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	12	0	0	0	0	0	0	0	0	0	0	8	0	0	25
assemblage-940-955	0	0	0	0	0	0	0	0	0	25	0	213	0	22	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	8
assemblage-580-918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	35	0	0	0	0	11	5	0	0	0	0	0	0	0	9	0	0	0	8	0	22	0	0	0	18	0	0	364	17
assemblage-153-803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	307	0	0	0	0	0	151	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-920-847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-477-490	0	0	0	0	0	0	0	0	0	23	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	20	0	0	15	0	0	0	0	0	0	0	393	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-176-723	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	51	88	0	0	0	0	51	0	0	0	27	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	14	24
assemblage-599-132	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	176	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	5	42	0	0	45	0	0	0	0	0	0	0	0	0	129	18
assemblage-114-130	186	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	92	0	0	0	0	0	23	0	0	0	15	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	19	11
assemblage-107-99	194	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	96	0	0	0	0	0	25	0	0	0	10	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	23	11
assemblage-473-513	0	0	58	0	0	0	0	0	0	320	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-996-146	0	0	0	7	0	0	0	0	21	268	0	0	0	0	0	0	0	0	0	13	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	13
assemblage-371-515	11	101	0	0	0	0	78	12	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	50	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-496-330	0	0	0	0	0	0	0	0	0	11	0	55	0	52	0	0	0	0	0	0	0	0	0	68	0	4	0	0	13	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-628-204	0	0	0	104	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-959-844	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	21
assemblage-500-492	0	0	75	0	0	0	0	0	0	284	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-962-919	8	105	0	0	0	0	49	12	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	50	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-628-778	199	0	0	0	0	0	7	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	30	3	24	0	0	0	0	0	0	0	71	0	0	0	17	0	6	0	10	0	0	0	0	0	0	0	41	0	0	0	9	60	14
assemblage-151-733	30	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	34	0	0	0	14	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	227	15
assemblage-145-801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	327	0	0	0	0	0	124	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-853-273	194	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	97	0	0	0	0	0	25	0	0	0	6	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	20	13
assemblage-189-727	181	0	0	0	0	0	11	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	34	10	36	0	0	0	0	0	0	0	73	0	0	0	15	0	0	0	8	0	0	0	0	0	0	0	28	0	0	0	6	75	18
assemblage-1022-687	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	50	83	0	0	0	0	57	0	0	0	30	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	5	26
assemblage-486-501	0	0	60	0	0	0	0	0	0	288	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-604-139	75	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	40	0	44	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	12	0	0	4	0	0	0	0	0	0	156	24
assemblage-893-862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-619-223	0	0	0	13	0	0	0	0	25	250	0	0	0	0	0	0	0	0	0	10	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	10
assemblage-480-533	37	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	47	0	0	0	17	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	218	13
assemblage-85-91	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	171	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	47	0	0	0	0	0	0	0	0	0	110	19
assemblage-631-783	33	0	0	0	0	0	28	0	0	0	0	0	73	0	0	0	87	0	0	0	0	0	0	0	53	0	7	0	0	0	0	0	162	0	0	0	0	0	21	0	16	0	0	0	0	0	0	0	0	0	0	0	0	11	9
assemblage-609-772	27	0	0	0	0	0	23	0	0	0	0	0	66	0	0	0	109	0	0	0	0	0	0	0	57	0	7	0	0	0	0	0	144	0	0	0	0	0	21	0	20	0	0	0	0	0	0	0	0	0	0	0	0	19	7
assemblage-497-501	0	0	60	0	0	0	0	0	0	307	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-970-841	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	18
assemblage-606-145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	29	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	1	0	21	0	0	0	13	0	0	388	22
assemblage-710-359	67	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	50	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
assemblage-123-800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	313	0	0	0	0	0	138	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-998-674	39	0	0	0	0	0	22	0	0	0	0	0	70	0	0	0	101	0	0	0	0	0	0	0	52	0	7	0	0	0	0	0	150	0	0	0	0	0	17	0	13	0	0	0	0	0	0	0	0	0	0	0	0	17	12
assemblage-872-265	47	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	48	0	160	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	38	0	0	0	0	0	0	0	0	0	125	14
assemblage-607-161	85	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	10	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	93	10
assemblage-708-786	0	0	0	124	0	7	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-963-913	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	51	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-599-936	71	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	9	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	103	5
assemblage-255-414	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	14
assemblage-567-920	198	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	99	0	0	0	0	0	17	0	0	0	11	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	35	18
