Assemblage_Name	3-2-3858883	0-305872-951587	1800377-3410658-4	8622094-8475166-3	0-5251318-4	2-2-2	8622094-2815897-3	2707832-2-3	0-305872-4	2-2310712-2	1204093-2815897-3	7099722-2-3	8622094-4567388-3	0-4185769-817100	0-1-0	8622094-2815897-621169	8622094-2815897-2608281	3-2-7188031	0-4235160-4	8622094-2815897-9898155	8622094-2815897-99985	8622094-8021073-7019290	2240196-2-2	8622094-2815897-4943717	0-7640468-4	0-305872-817100	8622094-4567388-9172116	2681634-2-3	1837482-4-2	4426408-305872-4	0-2-4	8622094-8280394-3	8622094-2815897-1453058	8622094-3249881-1504011	0-3410658-4	8622094-134431-3	7112191-4567388-2711364	8622094-7987058-3	8622094-2-3	3888004-305872-951587	2-4-2	134173-4567388-3	8622094-2815897-7019290	8622094-1890860-1504011	8622094-2-1504011	4-2-3909955	3-4362014-3	4-2-2	8622094-4937094-3	8622094-2-3058758	7112191-4567388-3	8622094-2815897-9077004	8622094-2815897-6884201	2-1-0	4-2-3920493	2-2-6366256	6612830-2-3	2-8242435-1	3-2-3	5150775-2-3	0-2-1	3-2-9816247	3-2-7499204	8622094-3563134-3058758
assemblage-891-577	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	7
assemblage-906-852	0	0	0	0	0	72	0	0	42	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	6	0	55	0	0	0	15	0	0	0	10	0	11	0	0	0	0	7	0	24	0	0	0	0	0	0	39	0	0	0	147	0	13	0	0	42
assemblage-953-953	0	143	0	0	0	0	6	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	41	22
assemblage-476-510	0	0	0	0	0	272	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	38	0	0	0	67	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	7
assemblage-898-874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	65	0	0	0	0	0	11	139	0	0	0	161	0	45	0	0	8
assemblage-688-386	0	13	0	0	0	0	355	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	29
assemblage-685-353	0	0	0	0	0	0	273	0	65	0	0	0	0	6	0	0	0	0	0	4	0	0	0	0	0	60	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	31
assemblage-362-519	0	44	0	0	0	0	245	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14
assemblage-465-493	5	0	0	0	0	0	7	0	206	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	7	34	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	9	65	12
assemblage-360-511	0	8	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	19	17
assemblage-870-284	0	0	0	0	0	0	262	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	18
assemblage-613-196	0	0	11	0	0	5	0	0	37	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	0	0	0	0	16
assemblage-957-951	0	142	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	2	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	33	24
assemblage-968-867	0	0	0	0	0	0	8	0	192	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	11	33	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	7	63	12
assemblage-601-205	0	0	0	0	24	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	278	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	140	10	0	0	0	8
assemblage-955-932	0	0	0	0	0	0	203	13	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	19	17
assemblage-971-160	0	0	0	0	24	2	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	282	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	139	4	0	0	0	4
assemblage-604-776	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	6
assemblage-99-118	0	0	0	0	0	0	280	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	10
assemblage-472-509	0	147	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	28	29
assemblage-363-501	0	0	0	0	0	0	281	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	22
assemblage-983-157	0	0	14	0	0	13	0	0	37	0	0	6	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	0	0	0	0	20
assemblage-246-404	0	0	8	0	0	11	0	0	47	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	34
assemblage-457-531	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	8
assemblage-1014-702	0	0	0	0	0	0	251	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	42	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	13
assemblage-120-123	0	0	0	0	0	0	4	0	0	0	0	0	33	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	338	0	0	0	0	0	0	0	0	0	0	18
assemblage-481-361	8	0	0	0	0	0	14	0	210	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	7	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	3	33	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	8	64	6
assemblage-364-510	0	40	0	0	0	0	243	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7
assemblage-640-200	0	0	0	0	0	2	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	55	0	0	0	11	7	0	0	243	0	0	0	0	3	65	0	0	0	0	13	0	0	0	0	0	0	0	0	61	0	0	0	0	8
assemblage-984-844	0	21	0	0	0	0	4	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	363	19
assemblage-685-361	0	39	0	0	0	0	254	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	4
assemblage-953-967	0	0	0	0	0	0	198	8	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	27	18
assemblage-784-114	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	20
assemblage-592-142	0	0	0	0	0	0	6	0	0	0	0	0	456	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	5
assemblage-898-869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	77	0	0	0	0	0	15	152	0	0	0	158	0	41	0	0	15
assemblage-853-261	0	0	0	0	0	0	8	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	341	0	0	0	0	0	0	0	0	0	0	16
assemblage-973-890	0	0	0	0	0	0	298	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	37	25
assemblage-164-788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	452	0	0	0	0	13
assemblage-984-897	0	10	0	0	0	0	206	0	5	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	19	11
assemblage-595-143	0	0	0	0	0	0	10	0	0	0	0	0	444	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	10
assemblage-948-937	0	19	0	0	0	0	6	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	355	16
assemblage-477-531	0	0	0	14	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	19
assemblage-169-727	0	0	0	130	0	0	279	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	2
assemblage-973-856	0	15	0	0	0	0	7	0	26	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	364	18
assemblage-861-255	0	0	0	0	0	0	271	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	6
assemblage-722-797	0	30	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	11
assemblage-612-790	0	0	0	11	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	13
assemblage-772-121	0	9	0	0	0	0	379	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	14
assemblage-357-491	0	18	0	0	0	0	277	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	28
assemblage-491-351	0	166	0	0	0	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	26	10
assemblage-895-883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	68	0	0	0	0	0	9	154	0	0	0	150	0	48	0	0	9
assemblage-916-864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	89	0	0	0	0	0	5	142	0	0	0	159	0	41	0	0	11
assemblage-989-154	0	47	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	11	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	13
assemblage-685-371	0	18	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	43	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	15
assemblage-940-955	0	0	0	0	0	0	216	9	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	17	15
assemblage-580-918	0	0	0	0	0	0	7	0	0	0	0	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	12
assemblage-153-803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	0	446	0	0	0	0	11
assemblage-920-847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	70	0	0	0	0	0	6	150	0	0	0	165	0	38	0	0	18
assemblage-477-490	9	0	0	0	0	0	8	0	218	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	12	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	12	29	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	3	62	4
assemblage-176-723	0	0	0	0	0	0	250	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	23	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	13
assemblage-599-132	0	0	0	0	0	0	275	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	12
assemblage-114-130	0	0	0	0	0	0	12	0	0	0	0	0	183	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	4
assemblage-107-99	0	0	0	0	0	0	12	0	0	0	0	0	192	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	8
assemblage-473-513	0	0	0	0	0	248	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	69	0	0	0	62	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	22
assemblage-996-146	0	35	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	8
assemblage-371-515	0	39	0	0	0	0	268	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6
assemblage-496-330	0	49	0	0	0	0	57	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	126	28
assemblage-628-204	0	0	0	0	17	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	297	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	142	7	0	0	0	3
assemblage-959-844	0	125	0	0	0	0	7	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	6	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	27	14
assemblage-500-492	0	0	0	0	0	282	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	49	0	0	0	62	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	15
assemblage-962-919	0	47	0	0	0	0	273	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6
assemblage-628-778	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	5
assemblage-151-733	0	0	0	119	0	0	276	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2
assemblage-145-801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0	0	0	7	0	436	0	0	0	0	14
assemblage-853-273	0	0	0	0	0	0	11	0	0	0	0	0	163	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	1
assemblage-189-727	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	8
assemblage-1022-687	0	0	0	8	0	0	261	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	27	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	8
assemblage-486-501	0	0	0	0	0	287	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	47	0	0	0	46	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	6
assemblage-604-139	0	0	0	0	0	0	61	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	185	0	0	0	0	0	0	0	0	0	0	20
assemblage-893-862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	62	0	0	0	0	0	9	139	0	0	0	153	0	59	0	0	16
assemblage-619-223	0	39	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	7
assemblage-480-533	0	0	0	120	0	0	294	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	2
assemblage-85-91	0	0	0	0	0	0	296	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	6
assemblage-631-783	0	0	0	12	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	12
assemblage-609-772	0	0	0	8	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	15
assemblage-497-501	0	0	0	0	0	266	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	57	0	0	0	62	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	19
assemblage-970-841	0	142	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	34	16
assemblage-606-145	0	0	0	0	0	0	8	0	0	0	0	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	9
assemblage-710-359	0	11	0	0	0	0	270	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	25
assemblage-865-272	0	0	0	0	0	0	12	0	0	0	0	0	168	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	7
assemblage-123-800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	445	0	0	0	0	19
assemblage-998-674	0	0	0	3	0	0	66	0	0	0	0	0	4	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	10
assemblage-872-265	0	0	0	0	0	0	248	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	9
assemblage-607-161	0	0	0	0	0	0	4	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	354	0	0	0	0	0	0	0	0	0	0	12
assemblage-708-786	0	0	0	0	22	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	273	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	159	6	0	0	0	6
assemblage-963-913	0	10	0	0	0	0	272	0	66	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	16
assemblage-599-936	0	0	0	0	0	0	4	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	309	0	0	0	0	0	0	0	0	0	0	23
