Assemblage_Name	0-7434284-0	910150-621501-5554928	4-5161430-3520219	2297649-8262367-8046007	9837893-2737541-7939023	4-3763820-2	9529248-0-1	4-3264953-2	1740308-4634664-2	4-2681914-2	4-4634664-2	5432766-7986108-3190342	3912024-8262367-3133387	3600855-2681914-2	4-2737541-2	4-2737541-9049184	2297649-2-3133387	4-2737541-2964894	910150-6488655-5554928	4-5835300-3520219	513932-8262367-3133387	8644480-2737541-8748488	2297649-2-8439174	910150-6488655-201437	84083-7986108-3190342	910150-6488655-3723358	2297649-2-0	6584336-0-2	4523862-5161430-2	4-2737541-9870018	6470529-7278670-8721763	9751130-2-8721763	910150-4634664-4792546	2782403-2092069-1	2-0-0	4-3918240-2	4-5161430-2	4-3183392-8748488	910150-6488655-1330272	3427536-2737541-2	7331450-5280592-3190342	5748657-2-8721763	548423-4815263-2	548423-5280592-2231872	6281092-2-8059186	910150-6488655-2953551	4-4-0	548423-4163884-3190342	2-3-0	548423-5280592-5281933	8636335-2737541-6790101	548423-5280592-9558736	4-2737541-7939023	4-7183168-2	2297649-2372808-3133387	910150-5633038-4792546	0-2-0	4-2737541-7976615	9837893-2737541-9180511	910150-4634664-7201585	548423-5280592-2	4-2-4	6281092-2-4378076	2972342-2737541-7939023	1530439-9516780-8748488	6470529-6800277-8721763	548423-6215100-2231872	2297649-8262367-3133387	6470529-2-8721763	4-2737541-6790101	2-2092069-1	9431519-0-2	548423-5280592-3190342	6281092-2-0	548423-7986108-3190342	910150-4634664-7643074	6470529-5112994-8721763	4-2-8721763	4-2737541-358511	3794789-6488655-5554928	1530439-2737541-8748488	4-6581571-8748488	541318-5200076-8721763	6281092-2-1475751	4-0-1793556	4-2737541-8748488	4-0-2	548423-269890-2	910150-6488655-8192711	4-5161430-6952396	4-3763820-8123088	4-1582705-8748488	6470529-5200076-8721763	548423-2737541-2	2-2337991-1	4-5161430-4703889	0-5898693-0	6674792-2-8721763	6674792-3980302-8721763	910150-4634664-201437	548423-269890-7689587
assemblage-709-796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	38	0	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	0	0	20
assemblage-360-495	0	0	15	0	0	0	0	0	0	0	52	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	38	0	0	0	0	0	0	28
assemblage-567-918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	8	33
assemblage-788-130	0	0	58	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	17	0	0	0	12	0	0	0	0	0	0	13
assemblage-570-928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	4	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	15	0	0	0	0	0	0	0	0	35
assemblage-158-804	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	33	0	0	19	0	0	0	0	0	0	0	0	0	60	0	0	0	13
assemblage-611-196	0	0	0	0	0	0	0	0	0	7	0	0	0	0	23	0	0	0	0	0	0	0	9	0	0	0	105	0	0	0	0	0	0	0	0	0	89	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	10	0	0	0	94	0	0	0	0	0	12	0	0	0	0	88	0	0	26
assemblage-700-370	0	0	101	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	197	25
assemblage-918-571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	5	0	0	49	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	36	0	0	0	0	0	30
assemblage-496-351	0	0	0	0	0	10	0	0	0	0	53	0	0	0	65	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	23
assemblage-905-591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	3	0	0	0	0	0	0	38	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	14	0	0	28	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	26	0	0	0	0	0	20
assemblage-1007-690	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	20	0	4	0	30	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	12	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	14	16
assemblage-1011-672	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	22	0	87	0	0	63	0	0	0	0	0	0	0	0	25	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	61	0	0	9	0	0	0	0	0	10	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	113	25
assemblage-617-770	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	16	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	165	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	167	20
assemblage-484-504	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	27	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	23	0	0	119	33	0	38
assemblage-481-503	0	0	9	0	0	0	0	0	0	0	10	0	0	0	151	0	31	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	52	0	0	0	0	0	53	0	0	0	5	0	0	15
assemblage-494-346	0	0	189	0	0	0	0	0	0	0	25	0	0	10	81	0	31	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	12
assemblage-602-207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	19	0	0	0	0	0	0	0	20
assemblage-346-506	0	0	16	0	0	0	0	0	0	0	61	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	41	0	0	0	0	0	0	22
assemblage-982-160	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	8	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	22	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	36
assemblage-486-523	0	0	12	0	0	0	0	0	0	0	11	0	0	0	142	0	32	6	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	62	0	0	0	0	0	36	0	0	0	9	0	0	18
assemblage-695-371	0	0	78	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	232	17
assemblage-276-404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	368	0	0	7
assemblage-255-408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	18	0	0	0	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	4	0	0	0	0	10	0	0	16
assemblage-262-403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	17	0	0	0	0	0	0	0	16
assemblage-909-855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	426	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-566-940	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	22	23
assemblage-709-784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	34	0	0	0	0	352	0	0	7
assemblage-715-796	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	9	333	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	27	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-959-890	0	0	108	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	192	34
assemblage-975-843	0	0	0	0	0	15	0	0	0	0	45	0	0	0	75	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	30
assemblage-109-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	8	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	33	0	0	0	0	0	0	0	0	24
assemblage-843-271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
assemblage-481-510	0	0	210	0	0	0	0	0	0	0	38	0	0	0	70	0	33	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	16
assemblage-788-124	0	0	31	3	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	10	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	14	0	0	0	17	21
assemblage-481-514	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	30	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	10	0	0	128	30	0	30
assemblage-481-517	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	31	0	99	0	0	47	0	0	0	0	0	0	0	0	25	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	12	0	6	0	0	47	0	0	4	0	0	0	0	0	4	0	0	0	28	0	0	5	0	0	0	0	0	0	0	0	0	0	106	28
assemblage-995-168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	23	0	0	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	8	0	0	23
assemblage-105-114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	4	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	29	0	0	0	0	0	0	0	0	25
assemblage-267-419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	342	0	0	21
assemblage-589-914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	11	45
assemblage-1000-672	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	19	0	9	0	27	46	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	8	0	0	207	0	0	0	0	0	3	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	13	16
assemblage-793-122	0	0	41	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	33	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	7	0	0	0	20	26
assemblage-895-603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	7	0	0	38	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	35	0	0	0	0	0	15
assemblage-713-782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	345	0	0	0	0	0	26	0	0	0	0	0	0	0	31
assemblage-173-741	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	15	0	3	0	32	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	6	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	14	39
assemblage-491-497	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	23	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	14	0	0	123	36	0	27
assemblage-269-411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	0	0	0	0	0	12	0	0	0	0	0	0	0	22
assemblage-154-804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	45	0	0	12	0	0	0	0	0	0	0	0	0	77	0	0	0	24
assemblage-477-540	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	20	0	69	0	0	75	0	0	0	0	0	0	0	0	27	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	50	0	0	9	0	0	0	0	0	7	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	135	22
assemblage-608-784	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	23	0	8	0	25	51	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	12	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	20	30
assemblage-481-520	0	0	3	0	0	0	0	0	0	0	21	0	0	0	122	0	25	7	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	72	0	0	0	0	0	56	0	0	0	4	0	0	16
assemblage-507-342	0	0	0	0	0	20	0	0	0	0	292	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	70	0	0	0	0	0	0	21
assemblage-782-144	0	0	12	0	0	0	0	0	0	0	63	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	49	0	0	0	0	0	0	14
assemblage-983-854	0	0	0	0	0	0	0	0	0	0	14	0	0	0	139	0	41	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	63	0	0	0	0	0	51	0	0	0	7	0	0	16
assemblage-913-562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	28	0	0	0	0	0	22
assemblage-492-530	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	22	0	8	0	38	59	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	7	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	9	18
assemblage-979-166	0	0	0	0	0	0	0	0	0	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	8	342	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	38	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-1015-682	0	0	0	0	0	0	0	0	0	0	0	7	17	0	0	0	0	0	22	0	79	0	0	77	0	0	0	0	0	0	0	0	46	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	31	0	0	1	0	0	0	0	0	8	0	0	0	30	0	0	10	0	0	0	0	0	0	0	0	0	0	105	18
assemblage-791-131	0	0	103	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	212	25
assemblage-968-161	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	14	354	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	31	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	30
