Assemblage_Name	6290433-195482-3	0-5743483-3	0-5524256-6612528	3-7342081-6589441	0-8306395-3	3-2-5630330	2-2186270-3	3-6130860-4	0-5909510-3	1-2-3224084	5018466-4008915-5605897	2-2186270-2605362	3-2-1772264	3-6074349-4	0-4633653-3	2605777-200991-4124307	3-2-4	5035609-8306395-3	5018466-192050-1553007	5018466-192050-5605897	6293359-2-3	0-2-6612528	6985373-192050-5605897	2605777-200991-3	2-1040221-9155278	303886-1-6589441	0-200991-3	2-8233150-3	3301815-2-0	3301815-8416474-0	3-2-1097000	1-2-0	5018466-192050-3501361	4-4-4703712	3-4890700-2	1-195482-3	1-1354182-8559978	0-2776862-3	0-2-3	2-1040221-3	4-6246654-4703712	4669997-2-0	3-2-5502200	8265585-3-5605897	1-7022586-3	0-8306395-3320686	0-4531276-3	7918018-2-8231550	3855835-2-3	0-6336606-3	8268503-2-4	3-1-5488901	3-2-2801112	8453124-2-0	3-3-8550218	1-2-6043999	1-7826657-3	3-1-6589441	2-1040221-5103772	2-2186270-8899505	8453124-1072530-0	3-2-3326910	1-2-8231550	1-3144409-0	0-8306395-8525846	3-0-1	2875055-2186270-9642726	3-8214520-1772264	5018466-3-5605897	0-5877989-8525846	0-2-3299762
assemblage-680-704	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	190	0	0	12	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	35	0	0	0	0	4	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	15
assemblage-615-986	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	73	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	21
assemblage-171-159	0	0	0	0	0	0	0	0	0	0	0	0	26	0	114	0	6	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	19
assemblage-239-603	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	246	0	0	118	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	20
assemblage-580-219	0	0	26	0	159	0	0	0	0	0	0	0	18	0	0	0	70	4	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-112-519	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	37	0	0	0	0	0	0	0	0	8	0	0	0	215	0	0	55	0	0	0	0	0	0	0	0	0	0	0	22	0	36	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
assemblage-454-469	0	0	0	0	11	0	24	0	0	0	0	29	0	0	0	0	7	0	0	0	21	0	0	0	0	0	0	111	0	0	0	87	0	0	6	89	0	0	96	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-394-642	0	0	18	0	150	0	0	0	0	0	0	0	25	0	0	0	71	6	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-845-578	0	0	0	0	59	0	0	0	0	0	0	0	0	0	6	0	17	0	0	0	0	15	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-401-498	0	0	0	0	65	0	13	0	0	0	0	12	0	0	0	0	40	0	0	34	0	0	0	0	0	0	0	23	0	0	0	80	0	0	0	83	0	0	57	8	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	50
assemblage-257-604	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	222	0	0	167	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	12
assemblage-683-732	0	0	0	0	27	0	0	0	0	0	0	0	168	0	0	0	43	0	0	0	0	0	0	0	0	0	16	0	0	0	0	24	0	0	0	15	43	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	24
assemblage-295-848	0	0	0	0	21	0	0	0	0	0	0	0	133	0	0	0	69	0	0	0	0	0	0	0	0	0	30	0	0	0	0	25	0	0	0	12	28	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	17
assemblage-252-590	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	208	0	0	155	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	15
assemblage-803-570	0	0	0	0	79	10	0	0	0	0	0	0	0	0	0	51	211	0	0	15	0	0	0	12	0	0	9	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-403-489	0	0	0	0	14	0	27	0	0	0	0	34	0	0	0	0	7	0	0	0	11	0	0	0	0	0	0	113	0	0	0	81	0	0	21	89	0	0	71	9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-463-451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	119	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	8	17	0	0	0	0	0	0	0	0	0	0	0	12	34
assemblage-655-355	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	173	0	0	12	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	48	0	0	0	0	5	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	18
assemblage-403-485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	5	0	0	0	0	0	187	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	6	27	0	0	0	0	0	0	0	0	0	0	0	8	30
assemblage-662-342	0	0	0	0	52	13	0	0	0	0	0	0	0	0	0	69	210	0	0	12	0	0	0	11	0	0	8	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-464-474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	7	143	0	0	10	0	9	0	0	0	0	0	0	53	6	0	0	0	0	0	77	11	0	0	0	0	0	0	0	0	0	0	9	10	11	0	0	0	0	13	11	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-865-372	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	205	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	67	0	0	74	0	0	0	0	0	0	0	0	0	0	109	0	13
assemblage-671-734	0	0	0	0	49	8	0	0	0	0	0	0	0	0	0	65	216	0	0	11	0	0	0	11	0	0	15	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-270-846	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	12	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
assemblage-402-652	0	18	0	0	2	0	0	0	0	0	0	0	98	0	0	6	18	0	0	0	0	74	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-805-773	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	17	0	14	0	0	0	0	14
assemblage-556-370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	11	0	0	0	0	0	175	0	0	0	125	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	14	30
assemblage-407-640	0	11	0	0	4	0	0	0	0	0	0	0	76	0	0	13	17	0	0	0	0	79	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
